SAMPLE_ID,MPO_Score,Z_AUC 809387,Z_AUC 810089,Z_AUC 809405,Z_AUC average,Z_AUC 840907,Z_AUC 1036743,Z_AUC 803493,Z_AUC 787193,Z_AUC 783779
NCGC00346574,2.4,-2.748546722,-2.795186724,-3.268066804,-1.894417384,-2.536138903,-0.401720478,-0.534208872,-1.705839458,-1.16563111
NCGC00179596,2.4,1.096708892,0.913869001,0.805635554,0.415088198,1.219733461,-0.430733983,-0.204262457,-0.11905793,0.038813051
NCGC00346497,2.4,-0.30496027,-0.350042855,-0.317311929,-0.706413748,-0.57112973,-1.219462218,-0.898759011,-0.83715035,-1.152493624
NCGC00689080,2.4,0.723939525,1.036966432,0.916081118,0.789785402,0.449333938,0.878301833,0.885021846,0.849238186,0.579400341
NCGC00590965,2.4,-1.108848084,-1.112802509,-0.532656252,-0.820731027,-0.757779313,-1.064175309,-0.425459396,-0.643046812,-0.921080542
NCGC00018268,2.4,0.843958583,0.66751137,0.354594722,0.64258918,0.227241281,1.312611545,0.820955014,0.443442734,0.470398195
NCGC00253439,2.4,0.668422081,1.248106827,0.54228564,0.79492834,1.685740859,0.949932772,0.254043934,0.557426804,0.453467803
NCGC00346649,2.4,-1.968497581,-2.772806155,-2.317018802,-2.146894715,-2.784002638,-1.795926726,-1.570194365,-1.618336121,-2.348375328
NCGC00142599,2.4,0.108734294,-0.484789583,-0.403654627,-0.09434217,-0.238534028,0.060991977,0.342148155,-0.095139101,-0.044494449
NCGC00346959,2.4,-1.412373977,-1.115996521,-0.977710673,-0.868658791,-1.156249225,-0.737716503,-0.240406856,-0.550454129,-0.758362443
NCGC00510482,2.4,-1.271694267,-1.141433426,0.08486328,-1.257635305,-1.333242334,-1.387444769,-0.886940553,-2.787507363,-1.337683007
NCGC00142598,2.4,0.643681373,1.306186271,0.695253278,0.81147651,0.750489061,0.923346854,0.30976589,0.695427012,1.167662343
NCGC00378921,2.4,-0.096519819,0.278230836,0.425543663,0.383776883,0.026524399,0.806769626,0.620966809,0.538858721,0.469840832
NCGC00842100,2.4,0.297787144,0.392192736,0.624286952,0.542618287,0.37722646,0.403072107,0.600683054,0.770557072,0.875140773
NCGC00689317,2.4,0.26743497,0.416524726,0.351310276,0.30916653,1.006553504,0.111634801,-0.181912992,0.608002985,-0.106216033
NCGC00250388,2.4,0.803251676,0.406923933,0.158992156,0.275308779,0.721368653,0.03885614,-0.231632659,0.123440194,0.181270137
NCGC00168110,2.4,-0.584613289,-0.659887845,-0.103951258,-0.39631936,-0.549495264,-0.377158232,0.469153827,-0.738480754,-0.626122068
NCGC00346874,2.4,1.120796654,1.156748122,1.112890832,1.059288765,0.96904326,1.18106588,0.901718254,1.004380104,1.027667012
NCGC00274062,2.4,0.568396184,0.639943905,-0.500997802,0.033800725,0.219228964,-0.035994944,-1.074280175,0.201696003,0.252413665
NCGC00346943,2.4,0.300816432,0.467845165,0.713864591,-0.010661037,-0.003812018,-0.377105537,0.226440858,-1.295565564,-0.117772223
NCGC00481107,2.4,-1.536518221,-1.150967835,-0.978205098,-1.03580019,-1.492099382,-0.788623226,-0.649097434,-0.489211652,-1.201678676
NCGC00521942,2.4,-1.119858027,-1.500905026,-0.241353563,-1.498719076,-1.054970395,-1.819519551,-1.17886029,-2.75825814,-2.316027614
NCGC00387023,2.4,-1.351039385,-0.892748143,-0.899217645,-0.863868479,1.290173335,-1.442495739,-0.752537397,-1.723768547,-1.139314313
NCGC00498432,2.3,0.069230214,0.151465628,0.445749848,0.206892475,1.684116393,-0.042041746,-0.438491953,-0.161244202,-0.053644383
NCGC00161418,2.3,-1.015378831,-1.084048853,-1.06789111,-0.79653368,-1.055462312,-1.096005717,0.239824953,-0.278130657,-1.015176915
NCGC00856432,2.3,0.47448895,0.620097219,0.202453,0.648211409,2.221586776,0.288363818,0.733845744,0.417300751,0.227555011
NCGC00159519,2.3,0.462281095,0.892797826,1.245505589,0.957063661,0.761547105,1.433208754,1.145003727,0.84179083,0.874374359
NCGC00263944,2.3,0.360235479,0.790058294,1.440349855,0.673130528,0.362460693,0.601385442,0.086032697,0.790532642,0.953989126
NCGC00346505,2.3,-1.494168663,-1.016707708,-0.986877331,-1.452511378,-0.842285185,-0.865151736,-3.221036251,-2.126624332,-1.067239814
NCGC00244252,2.3,-0.622257023,-0.088897099,-0.211063945,-0.453327764,-0.883360824,-0.961698187,0.195865266,-0.701552155,-0.353658147
NCGC00386309,2.3,-0.086358278,0.266522972,0.241479475,0.121545392,0.303804166,-0.308685095,0.246563276,0.136967495,0.172069121
NCGC00345842,2.3,1.375971908,1.455234372,2.153069587,0.764672736,0.978643669,-0.355352321,0.004037868,-0.112178189,0.617954997
NCGC00856664,2.3,0.303432889,0.56567183,1.00590309,0.334335093,0.379892455,0.131464785,0.314198339,0.173954391,-0.199837033
NCGC00488771,2.3,0.816596314,0.232813496,0.375875778,0.460209875,0.479115683,0.341643988,0.545641902,0.40700863,0.482983205
NCGC00241982,2.3,-0.075571947,-1.071903553,-0.027482696,-0.620842739,-1.234956159,-0.813540608,-0.074930037,-1.074672374,-0.593684536
NCGC00351597,2.3,0.972298763,1.137718865,0.378929822,0.923597794,1.098526903,1.032211828,0.596933666,0.970353506,1.201808999
NCGC00274067,2.3,-0.400394715,-1.00175072,-0.23244968,0.033187508,0.170428253,0.21166815,1.276875427,0.176521652,0.064601696
NCGC00263144,2.3,0.24119449,0.146448236,-0.345639875,-0.241389397,-0.034427761,-0.440234448,-0.385470822,-0.451498691,-0.66148631
NCGC00507855,2.3,-0.732283869,-0.212289654,0.370839944,-0.539194707,-0.139483122,-0.947229058,-0.890416328,-0.988552653,-0.774142913
NCGC00344622,2.3,1.563342201,1.342620505,0.399015935,0.728731728,0.988404138,0.69744223,-1.031417497,0.798984576,1.071461737
NCGC00386210,2.3,0.231060117,0.486016627,0.20392327,0.510964057,0.097457097,0.716494148,1.18808142,0.702918748,0.461761026
NCGC00689072,2.3,0.26897507,0.54733946,0.10411345,0.636630992,0.797251266,0.951541937,0.24057384,0.874192609,1.309060303
NCGC00351607,2.3,-2.324036318,-2.209579838,-2.17679894,-2.599647217,-2.575312335,-3.290949288,-2.920800656,-2.576780554,-2.722919804
NCGC00481564,2.3,-0.086160643,0.185938097,0.013155506,0.135610984,0.605075137,0.326438279,-0.432055346,0.099837713,0.372659128
NCGC00386757,2.3,-0.507553591,-0.341317126,0.093643697,0.078577422,-0.192764741,0.327187529,0.768133014,0.254341541,0.226949053
NCGC00370980,2.3,-1.347225914,-1.210248815,-1.936471527,-1.220068879,-0.560335732,-1.544569854,-1.42152909,-1.13503514,-0.605134957
NCGC0039053,2.3,-2.189256718,-1.905879251,-1.467953257,#N/A,#N/A,#N/A,#N/A,#N/A,-2.221032794
NCGC00510497,2.3,-2.329668884,-2.019688793,-2.112489495,-1.645358795,-2.454566482,-0.770362626,0.063696242,-2.237507282,-1.302283039
NCGC00263089,2.3,-0.590451832,-1.023911048,-0.553715748,-0.58152965,-0.635616001,-0.540994916,0.348571724,-0.986381365,-0.669738012
NCGC00263237,2.3,0.828529637,0.488636137,0.410663923,0.628400088,0.661728507,0.721472635,0.79116437,0.576081741,0.548923754
NCGC00378595,2.3,-1.666440203,-1.40000518,-1.246547063,-1.624609737,-1.212605265,-2.594581232,-1.839931281,-1.558227681,-1.478539991
NCGC00356417,2.3,0.542640358,0.653725875,0.306834567,0.131686967,0.630594351,-0.450594095,0.371818714,-0.731567747,-0.269956288
NCGC00842097,2.3,0.898777998,0.786252732,1.431102869,0.844116938,0.577600372,1.211511849,-0.189408534,1.045908628,0.991189593
NCGC00590979,2.3,-1.477724843,-2.79490985,-1.778587676,-1.666662653,-0.73752706,-1.948467107,-0.979060369,-1.48236297,-2.134661347
NCGC00510682,2.3,-0.588567942,-0.383619992,-0.529547654,-0.633635372,-0.13985502,-1.3362052,-0.800264612,-0.52078691,-0.77023565
NCGC00263185,2.3,0.376759799,-0.041777808,-0.18588137,-0.035865947,0.183403219,-0.101981769,-0.300499094,-0.222271225,0.005320675
NCGC00842108,2.3,0.079998818,-0.100933191,-0.205547228,0.157408161,-0.189392508,0.280018512,0.990365887,-0.158074866,0.562829862
NCGC00024928,2.3,0.198454039,0.922849579,0.629730216,0.353465497,0.749604673,-0.092954806,-0.192416047,0.177892162,0.434564159
NCGC00168853,2.3,1.326826006,0.86921449,0.518063303,0.961389244,0.733869573,1.433022417,1.106746298,1.012522466,0.690849401
NCGC00263176,2.3,-0.641715827,0.678600233,0.56880631,0.17117569,0.388588731,0.719540866,-1.205788682,0.286492621,0.574881263
NCGC00346724,2.3,0.630670474,0.237030167,0.487675735,0.126975439,0.015058067,-0.524987137,0.071904089,-0.099749285,0.198201406
NCGC00346490,2.3,0.020353918,0.208394695,0.493901843,0.093816881,0.3766777,0.022916431,-0.340626616,0.14368031,-0.174763234
NCGC00687525,2.3,0.048654408,-0.350013232,0.153058446,-0.776168729,-1.20182599,-1.397110222,-0.574212543,-1.903658557,-0.984242143
NCGC00242503,2.3,1.186660822,0.783731395,0.574464816,0.674179393,1.461565837,0.187119481,0.41096166,0.363764228,0.425166903
NCGC00346648,2.3,-0.380347581,0.143967848,-0.120355148,-0.655028292,-0.779100638,-1.133061007,-0.507413591,-1.588836279,-0.875079936
NCGC00601812,2.3,0.538441292,0.707215964,0.67305968,0.556593047,0.871539845,0.86010196,-0.037322118,0.586083143,0.253624609
NCGC00601803,2.3,0.188514924,0.268695249,0.379616175,0.179952406,-0.039469057,0.556307619,0.468048771,-0.456539513,0.074445079
NCGC00345881,2.3,-0.231386967,-0.177939686,-0.545016496,-0.403718291,0.294579314,-0.229196518,0.290594978,-1.439029087,-1.192351866
NCGC00846480,2.3,1.01819744,1.022756021,0.701865048,0.761928495,0.226258545,0.125870125,1.400404659,0.860825538,0.73925058
NCGC00871104,2.3,-0.420194206,-0.179259991,0.095153592,-0.189784392,-0.957776632,-0.253933652,-0.108320761,0.490772281,-0.184715765
NCGC00015155,2.3,0.584585155,-0.117393057,0.42566902,0.105193521,-0.291818121,0.004179085,0.447188126,0.082388858,-0.293250901
NCGC00346661,2.3,-1.418260783,-1.635748071,-0.748497213,-1.086559411,-1.477722107,-0.22111617,-0.475939989,-1.903207424,-0.811983535
NCGC00689577,2.3,-0.373936515,-0.147832289,-0.022946497,-0.271349457,1.539161331,-1.230077439,-0.378705367,-0.664530503,-0.89192838
NCGC00014352,2.3,0.688574204,0.74842896,1.113792556,0.573081877,0.199002444,0.435359553,0.21277252,0.740204078,0.446520704
NCGC00263107,2.3,1.027214496,0.855583754,0.899490379,0.478179511,1.01027226,0.428033431,-1.397365924,0.520410557,0.481797136
NCGC00263152,2.3,-1.9366338,-2.049579814,-1.885580831,-2.019813314,-2.474963712,-2.069133166,-1.783956123,-1.74440272,-2.214256342
NCGC00507871,2.3,-1.158712817,-1.018887775,-0.93539206,-0.867143952,-1.130179324,-0.531811741,0.114931352,-1.472435734,-0.804663522
NCGC00263271,2.3,-0.033942047,0.758731755,-0.011593534,-0.147075967,0.244579663,-0.529512562,-0.599399907,-0.953446175,-0.052024932
NCGC00489906,2.3,0.204819415,0.162338228,0.119516261,-0.810926267,0.271099246,-3.136766429,-1.160542091,-1.713388183,-1.234486583
NCGC00354729,2.3,-3.210393815,-2.092760007,-2.691162224,-2.687738884,-3.524147509,-3.406793318,-2.109062289,-3.047411112,-1.420180802
NCGC00378734,2.3,0.166725762,0.105659337,-0.387532817,0.16704836,0.403791513,0.484652389,0.154702485,-0.007271795,0.415660002
NCGC00389582,2.3,-1.116493454,-1.003157988,-1.706103366,-1.116571923,-1.358978475,-1.355862789,-0.872853799,-0.601610259,-0.917515252
NCGC00250407,2.3,-0.677942525,-0.80282928,-0.786135165,-0.885509101,-0.891824466,-0.340833561,-1.062816819,-0.853413336,-1.668277657
NCGC00263206,2.3,-0.223251,0.264696953,-0.441025221,-0.109209533,0.158438985,0.183413507,-0.260735523,-0.247914041,-0.307299923
NCGC00480730,2.3,0.934277097,0.81678698,1.105623419,0.021083211,0.650298416,-1.791862084,-2.957385431,1.021897277,0.389030015
NCGC00685392,2.3,-0.106357328,-0.24750637,-0.120011808,0.09189676,0.00890977,0.281913109,0.820532517,0.224951328,-0.127257138
NCGC00487085,2.3,0.554787284,0.625245602,0.453094965,0.192500152,0.881716156,0.117061432,-0.19326571,-0.562183362,-0.336455151
NCGC00095150,2.3,0.763347629,1.029635314,0.716971034,0.856331369,1.141166353,0.686702944,0.788259384,1.051328828,0.673239465
NCGC00241104,2.3,1.063636766,0.836885563,1.021729882,0.997771291,1.021065105,1.350317967,0.80004766,0.94959662,0.93889076
NCGC00509987,2.3,1.229450263,0.835410567,0.798946738,1.018007169,0.911478504,1.068899775,0.75616823,1.275559617,1.268143661
NCGC00480916,2.3,0.806998998,0.744866655,1.107720143,1.019062349,0.600791878,1.315940608,1.276149523,1.272483073,1.027547912
NCGC00189220,2.2,-1.794221424,-1.934397254,-2.770687252,-1.658057121,-2.261190655,-1.135165777,-0.417205472,-1.894934028,-1.056655104
NCGC00250406,2.2,0.29168297,0.239599644,0.169148215,-0.023904201,0.14168652,0.05335287,-0.232121241,-0.296202975,-0.558379608
NCGC00841318,2.2,0.090026322,0.017366127,-0.331389818,0.177758103,0.217501487,0.411998424,0.923218991,0.290266198,-0.196922908
NCGC00357427,2.2,-0.249151657,-0.552221996,-0.334891411,-0.545139561,-0.074671417,-1.305726685,-0.81157997,-0.242901125,-0.789972224
NCGC00842561,2.2,-1.119891379,-0.804646073,-0.764588421,-0.850714177,-0.499402645,-1.074507443,-0.128461312,-1.193200299,-1.221015848
NCGC00356067,2.2,-0.337811348,-0.424183376,-0.454805093,-0.123664779,-0.199047402,0.314627907,0.172284425,-0.446221835,0.38583849
NCGC00263143,2.2,-0.674545113,-0.854131058,-0.431807763,-0.419445652,-0.722483365,-0.287517973,0.775759107,-0.393684743,-0.767154304
NCGC00182051,2.2,-0.606445701,-0.013757164,-0.719690769,-0.797949543,-0.846609255,-1.448386552,-0.630229943,-1.058221074,-1.060255888
NCGC00510479,2.2,-0.263812658,0.19815855,0.497725072,-0.098580568,-0.284271769,0.20190446,-0.650326549,-0.217381816,-0.270639838
NCGC00884736,2.2,0.002529644,0.662360315,1.015905721,0.549006389,0.353363353,0.588695279,0.268640791,0.709826702,0.790729305
NCGC00161825,2.2,0.265850619,0.765821992,0.939837401,0.354205891,0.476858296,-0.095382764,0.790679117,-0.130379488,-0.179638049
NCGC00689255,2.2,0.968960306,0.707221058,0.941685438,0.878916399,1.169984866,1.086237569,0.884896186,0.736901506,0.535444262
NCGC00685458,2.2,-0.058138206,0.044853042,-0.105661916,0.298295267,0.168687507,0.506265519,1.216515163,0.665573127,-0.051732098
NCGC00420698,2.2,-0.929816984,-0.531927103,-0.694730783,-0.572221664,-0.442112592,-1.025908407,-0.12619492,-0.431756147,-0.39532638
NCGC00507845,2.2,0.536276013,0.351328897,0.67014299,-0.082802381,-0.012675509,-1.209840537,-0.135275198,-0.324557393,-0.537818309
NCGC00689246,2.2,0.46460209,0.760841677,0.432848003,0.404182915,1.146847724,0.708886996,-1.677445948,0.830765657,0.566117123
NCGC00347424,2.2,-3.344729365,-3.133769527,-2.930302536,-2.779641236,-3.159264086,-2.658513973,-1.807377928,-3.169508093,-2.033664382
NCGC00090753,2.2,0.697017376,0.638129893,0.405356663,0.345173989,0.368935734,0.620500744,-1.46168801,0.603204503,0.889935011
NCGC00092386,2.2,0.520123531,0.642499289,0.553733254,0.3837678,0.474694333,-0.045324004,0.452161997,0.423145656,0.049108347
NCGC00843339,2.2,-0.616233192,-0.299554583,-0.255072368,0.014949449,-0.129206143,0.351870412,0.957942098,0.353227676,-0.243378306
NCGC00346575,2.2,1.400435713,0.927710661,1.074858987,1.07138237,1.560274145,0.937488537,0.423656717,1.266541214,0.980092984
NCGC00689245,2.2,0.027908273,-0.413410664,-0.231673401,-0.415829352,0.013329552,-1.011345089,-0.563527104,-1.13379686,-0.014119527
NCGC00522303,2.2,-0.313628115,-0.240238882,-0.497896297,0.102512747,0.026861751,0.432936159,1.139789496,0.403480793,-0.131202928
NCGC00510232,2.2,0.318056283,-6.91912E-05,0.220396137,0.459281616,0.749587815,0.594750922,0.187275479,0.7308067,0.873448785
NCGC00346683,2.2,0.028323421,0.474041317,-0.067429278,-0.146435695,-0.012308114,-0.46220774,-0.165765792,-0.456028325,-0.510111048
NCGC00841735,2.2,-0.328350979,-0.497429896,-0.546623106,-0.575393394,-0.755692396,-0.80437909,-0.303640329,-0.476106565,-0.890924794
NCGC00871024,2.2,-1.29486474,-1.183607555,-1.435853621,-1.615121234,-1.921726896,-1.305972043,-2.960348251,-1.453394596,-1.365202174
NCGC00018261,2.2,0.271955608,-0.26514467,0.267692832,-0.680548653,-0.605576343,-0.58995901,-3.713755399,-0.233192566,-0.57640968
NCGC00165782,2.2,-0.245869385,-0.605838348,-0.186562664,-0.474556979,-0.483919069,-0.659768384,-0.966233238,-0.481834209,-0.166430532
NCGC00390563,2.2,0.5044011,0.51790608,1.07508447,0.63913118,0.271167262,0.837416771,0.053782589,1.097761182,0.755529986
NCGC00181129,2.2,-1.803347347,-1.30006113,-0.980846348,-0.54907016,-1.243771121,0.342265601,0.227783146,0.078969896,0.286446018
NCGC00345857,2.2,0.252759775,0.36753091,0.972544051,0.061100551,0.005691247,0.036126442,0.073063028,-1.332453638,0.11354259
NCGC00263201,2.2,-1.51064362,-1.322784436,-0.852708935,-0.968601825,-1.327980506,-0.828100907,-0.233158902,-0.538796487,-1.134640804
NCGC00510505,2.2,-0.715499567,-0.731555548,-0.654503729,-0.248665371,-0.418555346,0.069475644,0.567222184,0.241685797,-0.3475924
NCGC00510909,2.2,-0.010485014,-0.003376799,0.423071158,-0.084781131,0.046152756,0.078291236,-0.907335738,0.133681406,-0.438248055
NCGC00485486,2.2,0.755399323,0.771346303,0.963024092,0.648130716,0.730888519,0.817649386,-0.433872187,0.762340153,0.818270137
NCGC00186464,2.1,0.784407375,0.547488661,0.509169495,0.741798684,1.414288226,0.657255941,-0.099678021,0.796568268,1.324889527
NCGC00507881,2.1,-0.405330201,-0.227033214,-0.429284642,-0.420314963,-0.233083621,-0.713861435,-0.116502308,-0.250881304,-0.986542976
NCGC00246187,2.1,-0.40456672,-0.137671962,-0.40507797,-0.239950643,-0.691229117,-0.18306535,0.464263545,-0.554556466,-0.007701102
NCGC00480775,2.1,-0.027956485,-0.302837953,-0.551993375,0.009596572,-0.380028368,0.227485118,0.889782993,0.544629557,-0.322308912
NCGC00015741,2.1,0.880299809,0.951548307,0.509206983,0.491811097,-0.102476979,0.440638554,0.944791278,0.281835785,0.028645042
NCGC00159574,2.1,-0.94601098,-0.997614739,-0.489608034,-0.652620121,-0.995135954,-0.625875076,0.141391545,-0.625882656,-0.682225072
NCGC00263164,2.1,-0.49951483,-0.218989631,-0.195243251,-0.220712338,-0.484731041,0.135963655,-0.882582908,0.041438667,0.337960632
NCGC00857415,2.1,-0.570692343,-0.200543718,-0.536716134,-0.926532974,-0.130545526,-2.060790519,-1.374327826,-1.501672793,-1.036974934
NCGC00345791,2.1,-0.426019595,-0.294190339,-0.568974622,-0.445459362,0.099094194,-0.783582597,-0.851101861,-0.134870506,-0.60402957
NCGC00370832,2.1,-0.130887218,-0.181610915,-0.526471204,-0.006007989,0.10149179,0.261201699,0.874519932,0.159383539,-0.605691538
NCGC00346514,2.1,-0.725792192,-1.211026254,-0.310747453,-0.853520209,-0.9949703,-0.510502253,-0.040802997,-2.594230455,-0.440089766
NCGC00689282,2.1,0.478362847,0.596040011,0.698656296,0.568884651,0.714638409,0.699864222,-8.16463E-06,0.678296948,0.685226636
NCGC00263112,2.1,-0.706710255,-0.564329102,-0.226287111,-0.627157445,-1.00527681,-0.637154672,-0.374427429,-0.924975764,-0.578098414
NCGC00480777,2.1,-1.255439871,-1.167546699,-1.242969051,-1.443537513,-0.890412154,-1.553720064,-1.770811351,-2.436589597,-1.230811317
NCGC00263110,2.1,1.037830693,0.635701433,0.567785736,0.479681927,0.534670458,0.343151853,0.024542784,0.136812535,0.556959925
NCGC00273985,2.1,-0.896180153,-1.79595764,-1.745300952,-1.558148304,-1.377075972,-1.593906791,-1.842816882,-1.93797509,-1.275972948
NCGC00842080,2.1,0.448617123,0.903059114,0.372765452,0.284627108,0.499634197,0.827162731,-1.574405267,0.451965213,0.348218301
NCGC00475729,2.1,0.97279657,1.012596867,0.711685589,0.470008511,0.334353328,0.124475006,-0.217956664,0.57767992,0.244437469
NCGC00263616,2.1,-0.199540872,-0.416136852,-0.75753101,-0.770403209,-0.467437054,-1.382655901,-0.933867297,-1.189980239,-0.816076449
NCGC00379024,2.1,-1.898795971,-1.377831225,-1.315290657,-1.419703976,-0.789200309,-1.513084173,-0.452707399,-2.562571267,-1.448150808
NCGC00161679,2.1,-1.276877388,-1.140679997,-0.766118393,-1.098569167,-1.312677227,-0.628480631,-1.10713328,-1.362896012,-1.193690408
NCGC00886479,2.1,-0.237254354,-0.250893364,-0.685302277,-0.189798332,-0.321621011,-0.323109098,0.410359668,0.307357913,-0.417924131
NCGC00378713,2.1,1.529056754,0.996089077,0.936539905,0.734402023,0.81111789,0.264442035,0.222088096,0.898415056,0.217467371
NCGC00509985,2.1,-0.412673881,-0.337493735,-0.762376415,-0.463272471,-0.229487146,-0.637536114,0.179550612,-1.202154489,-0.304008601
NCGC00346672,2.1,0.023619926,-0.430255452,-0.37488223,-0.208852501,-0.396410085,-0.446744977,0.587617443,-0.075703293,-0.558061343
